AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Jochen_Stutz; PI Email=jochen@atmos.ucla.edu
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
CalTech,28:12:2023,12:00:00,362,0.035500,0.053085,0.062437,-999.,-999.,0.087209,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.113716,-999.,-999.,0.133164,-999.,-999.,0.142633,0.148860,1.087220,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.092144,0.813014,0.987942,1.089534,0.368828,-999.,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,19,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,02:01:2024,12:00:00,2,0.027232,0.029275,0.032215,-999.,-999.,0.037149,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.056452,-999.,-999.,0.061603,-999.,-999.,0.076119,0.083417,1.218717,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.993933,1.198989,1.170115,0.961282,1.156743,-999.,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,03:01:2024,12:00:00,3,0.010234,0.016329,0.020389,-999.,-999.,0.030049,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.036708,-999.,-999.,0.040805,-999.,-999.,0.047809,0.048277,1.067403,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.865727,0.021940,0.447111,1.012792,0.334174,-999.,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,39,0,0,30,35,53,0,0,0,0,0,0,0,53,39,53,53,35,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,04:01:2024,12:00:00,4,0.007538,0.011957,0.014197,-999.,-999.,0.019297,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.025429,-999.,-999.,0.027119,-999.,-999.,0.030312,0.031798,0.795511,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.907282,0.453757,0.736960,1.019859,0.478271,-999.,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,05:01:2024,12:00:00,5,0.009082,0.014989,0.018976,-999.,-999.,0.026817,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.037085,-999.,-999.,0.041779,-999.,-999.,0.046888,0.047559,0.842082,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.151195,0.833841,1.045112,1.202394,0.516604,-999.,52,52,52,0,0,52,0,0,0,0,0,0,0,0,52,0,0,52,0,0,52,52,52,0,0,0,0,0,0,0,52,52,52,52,52,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,06:01:2024,12:00:00,6,0.008358,0.013952,0.017233,-999.,-999.,0.024397,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.030489,-999.,-999.,0.031752,-999.,-999.,0.033574,0.034616,0.500416,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.890876,0.327479,0.635912,1.020322,0.331646,-999.,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,07:01:2024,12:00:00,7,0.006129,0.009474,0.012005,-999.,-999.,0.018878,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.022232,-999.,-999.,0.020322,-999.,-999.,0.021300,0.024475,0.496599,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.754564,-0.182557,0.175208,1.083470,0.623650,-999.,92,92,92,0,0,92,0,0,0,0,0,0,0,0,92,0,0,92,0,0,92,92,92,0,0,0,0,0,0,0,92,86,92,92,92,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,08:01:2024,12:00:00,8,0.010172,0.013148,0.014975,-999.,-999.,0.019294,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.024616,-999.,-999.,0.038800,-999.,-999.,0.046458,0.031477,0.599145,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.831385,1.114558,0.674472,0.797792,0.587117,-999.,94,94,94,0,0,94,0,0,0,0,0,0,0,0,94,0,0,56,0,0,54,91,94,0,0,0,0,0,0,0,94,56,94,94,56,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,09:01:2024,12:00:00,9,0.008849,0.012412,0.014649,-999.,-999.,0.019942,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.026813,-999.,-999.,0.030692,-999.,-999.,0.035703,0.038396,0.746641,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.042547,0.909030,0.954669,1.074710,0.827411,-999.,67,67,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,10:01:2024,12:00:00,10,0.022425,0.033961,0.041290,-999.,-999.,0.060289,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.092279,-999.,-999.,0.109589,-999.,-999.,0.131714,0.146316,1.075980,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.407646,1.218863,1.370118,1.432884,1.100873,-999.,96,96,96,0,0,96,0,0,0,0,0,0,0,0,96,0,0,96,0,0,96,96,96,0,0,0,0,0,0,0,96,96,96,96,96,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,11:01:2024,12:00:00,11,0.017188,0.020180,0.022296,-999.,-999.,0.027097,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.030168,-999.,-999.,0.030637,-999.,-999.,0.031350,0.031454,0.503772,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.413189,0.331229,0.194634,0.535353,-0.042537,-999.,80,80,80,0,0,80,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80,80,80,0,0,0,0,0,0,0,80,56,80,80,79,0,lev20,721,CalTech,34.136730,-118.126167,260.000000
CalTech,12:01:2024,12:00:00,12,0.016419,0.026190,0.030858,-999.,-999.,0.042055,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.073691,-999.,-999.,0.095282,-999.,-999.,0.117966,0.128483,0.872037,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.664332,1.680881,1.897712,1.576193,1.154949,-999.,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,13:01:2024,12:00:00,13,0.016931,0.026936,0.031494,-999.,-999.,0.042024,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.067441,-999.,-999.,0.080057,-999.,-999.,0.091695,0.095621,1.538445,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.354659,1.070407,1.484634,1.339800,0.674895,-999.,70,70,70,0,0,70,0,0,0,0,0,0,0,0,70,0,0,70,0,0,70,70,70,0,0,0,0,0,0,0,70,70,70,70,70,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,14:01:2024,12:00:00,14,0.033501,0.048903,0.055280,-999.,-999.,0.069253,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.098450,-999.,-999.,0.112180,-999.,-999.,0.128310,0.140478,1.684316,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.053602,0.923167,1.131393,1.050131,0.839262,-999.,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,15:01:2024,12:00:00,15,0.044743,0.053233,0.057636,-999.,-999.,0.067764,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.091232,-999.,-999.,0.102963,-999.,-999.,0.117083,0.127743,1.160617,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.985141,0.925121,1.079683,0.968380,0.852242,-999.,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,16:01:2024,12:00:00,16,0.035001,0.045839,0.049828,-999.,-999.,0.055163,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.065934,-999.,-999.,0.070065,-999.,-999.,0.075227,0.077937,1.267784,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.535749,0.412016,0.568245,0.548153,0.361792,-999.,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,18:01:2024,12:00:00,18,0.039792,0.088834,0.112878,-999.,-999.,0.159216,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.218640,-999.,-999.,0.236507,-999.,-999.,0.245709,0.243878,1.171248,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.101188,0.421276,0.953875,1.197459,0.129397,-999.,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,23:01:2024,12:00:00,23,0.013673,0.033411,0.043309,-999.,-999.,0.063119,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.088602,-999.,-999.,0.094485,-999.,-999.,0.099834,0.101724,1.489099,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.119589,0.449094,0.945518,1.249304,0.371490,-999.,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,54,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev20,1408,CalTech,34.136730,-118.126167,260.000000
CalTech,05:03:2024,12:00:00,65,0.046577,0.065263,0.075376,-999.,-999.,0.097948,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.149677,-999.,-999.,0.177861,-999.,-999.,0.215388,0.244030,1.172386,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.266429,1.311104,1.394155,1.232227,1.225062,-999.,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,06:03:2024,12:00:00,66,0.022080,0.033374,0.038295,-999.,-999.,0.048854,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.070055,-999.,-999.,0.077421,-999.,-999.,0.086417,0.094296,1.412930,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.051885,0.747625,1.089200,1.084872,0.755062,-999.,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,07:03:2024,12:00:00,67,0.057647,0.075587,0.105826,-999.,-999.,0.141733,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.216676,-999.,-999.,0.252059,-999.,-999.,0.299478,0.335085,1.592562,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.345083,1.175242,1.395332,1.358543,1.114806,-999.,8,7,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,08:03:2024,12:00:00,68,0.052677,0.069230,0.075086,-999.,-999.,0.082088,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.102783,-999.,-999.,0.112795,-999.,-999.,0.123668,0.130904,1.100207,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.613833,0.637396,0.749701,0.575761,0.539153,-999.,87,87,87,0,0,87,0,0,0,0,0,0,0,0,87,0,0,87,0,0,87,87,87,0,0,0,0,0,0,0,87,87,87,87,87,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,09:03:2024,12:00:00,69,0.124520,0.152215,0.161149,-999.,-999.,0.173835,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.196576,-999.,-999.,0.205640,-999.,-999.,0.217119,0.223856,0.658591,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.370310,0.347740,0.397077,0.369582,0.318575,-999.,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,10:03:2024,12:00:00,70,0.031856,0.044671,0.050993,-999.,-999.,0.063208,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.087054,-999.,-999.,0.096601,-999.,-999.,0.109490,0.119051,0.822959,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.914952,0.754704,0.946568,0.934607,0.765238,-999.,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,11:03:2024,12:00:00,71,0.051632,0.070794,0.079795,-999.,-999.,0.099007,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.137312,-999.,-999.,0.153761,-999.,-999.,0.174141,0.188876,1.469872,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.942579,0.779711,0.996991,0.952217,0.725698,-999.,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58,58,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,14:03:2024,12:00:00,74,0.055747,0.064805,0.068105,-999.,-999.,0.072444,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.077457,-999.,-999.,0.075516,-999.,-999.,0.074299,0.074752,0.474538,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.204708,-0.183629,0.141949,0.275069,-0.091720,-999.,107,107,107,0,0,107,0,0,0,0,0,0,0,0,107,0,0,107,0,0,107,107,107,0,0,0,0,0,0,0,107,107,107,107,107,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,15:03:2024,12:00:00,75,0.032427,0.043106,0.045852,-999.,-999.,0.055101,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.067433,-999.,-999.,0.069762,-999.,-999.,0.075713,0.081849,1.172361,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.631799,0.412003,0.571507,0.694611,0.600008,-999.,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,16:03:2024,12:00:00,76,0.065300,0.074105,0.078381,-999.,-999.,0.089731,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.115230,-999.,-999.,0.125638,-999.,-999.,0.143370,0.154184,1.507840,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.789752,0.767296,0.845870,0.798863,0.882408,-999.,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,19,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,17:03:2024,12:00:00,77,0.039424,0.051978,0.058292,-999.,-999.,0.071170,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.102096,-999.,-999.,0.116360,-999.,-999.,0.140583,0.161982,1.671800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.036259,1.143614,1.157572,1.017369,1.269222,-999.,57,57,57,0,0,57,0,0,0,0,0,0,0,0,57,0,0,57,0,0,56,56,57,0,0,0,0,0,0,0,57,57,57,57,56,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,18:03:2024,12:00:00,78,0.016772,0.026853,0.031251,-999.,-999.,0.041264,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.060850,-999.,-999.,0.067787,-999.,-999.,0.079234,0.089174,1.376029,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.150878,0.905698,1.156283,1.201188,1.029533,-999.,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,53,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,19:03:2024,12:00:00,79,0.032542,0.046320,0.054109,-999.,-999.,0.071163,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.112792,-999.,-999.,0.135273,-999.,-999.,0.167380,0.192719,1.545264,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.303889,1.293018,1.422002,1.287728,1.279134,-999.,123,123,123,0,0,123,0,0,0,0,0,0,0,0,123,0,0,123,0,0,123,123,123,0,0,0,0,0,0,0,123,123,123,123,123,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,20:03:2024,12:00:00,80,0.044261,0.071997,0.087639,-999.,-999.,0.120952,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.185724,-999.,-999.,0.217273,-999.,-999.,0.256987,0.285292,1.565752,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.308887,1.164309,1.349540,1.315958,1.073663,-999.,111,111,111,0,0,111,0,0,0,0,0,0,0,0,111,0,0,111,0,0,111,111,111,0,0,0,0,0,0,0,111,111,111,111,111,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,21:03:2024,12:00:00,81,0.055008,0.096584,0.121398,-999.,-999.,0.171674,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.260288,-999.,-999.,0.298465,-999.,-999.,0.336845,0.354762,1.252723,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.341505,0.940446,1.318988,1.382223,0.687068,-999.,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,22:03:2024,12:00:00,82,0.049681,0.084165,0.103154,-999.,-999.,0.143051,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.217044,-999.,-999.,0.250628,-999.,-999.,0.285624,0.303659,1.391747,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.331641,1.014844,1.348937,1.354271,0.773510,-999.,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,24:03:2024,12:00:00,84,0.015321,0.024651,0.026818,-999.,-999.,0.034900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.040341,-999.,-999.,0.037416,-999.,-999.,0.035640,0.037518,1.053683,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.516379,-0.466620,0.211701,0.731211,-0.014309,-999.,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,25:03:2024,12:00:00,85,0.014296,0.022962,0.025881,-999.,-999.,0.032140,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.043364,-999.,-999.,0.046351,-999.,-999.,0.049040,0.052300,0.878065,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.868077,0.367083,0.850216,0.931104,0.406539,-999.,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,26:03:2024,12:00:00,86,0.074768,0.097085,0.105914,-999.,-999.,0.124407,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.171049,-999.,-999.,0.197484,-999.,-999.,0.232721,0.260491,1.325761,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.905056,1.081987,1.050214,0.852816,1.051040,-999.,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,27:03:2024,12:00:00,87,0.076512,0.090169,0.096796,-999.,-999.,0.107520,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.137733,-999.,-999.,0.153654,-999.,-999.,0.172333,0.185767,1.085256,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.731304,0.829883,0.872886,0.684419,0.754922,-999.,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,28:03:2024,12:00:00,88,0.044038,0.067122,0.079370,-999.,-999.,0.102596,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.150259,-999.,-999.,0.172059,-999.,-999.,0.195597,0.208628,1.478871,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.139940,0.925762,1.207072,1.142253,0.741389,-999.,51,52,52,0,0,52,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,52,52,0,0,0,0,0,0,0,52,51,51,52,51,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,29:03:2024,12:00:00,89,0.051484,0.066923,0.071307,-999.,-999.,0.081632,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.100884,-999.,-999.,0.107581,-999.,-999.,0.112008,0.118013,1.245249,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.606555,0.441744,0.638008,0.621295,0.421910,-999.,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,13,13,14,0,0,0,0,0,0,0,14,14,14,14,13,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,31:03:2024,12:00:00,91,0.033244,0.037568,0.039927,-999.,-999.,0.046324,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.052908,-999.,-999.,0.049589,-999.,-999.,0.048065,0.050487,1.409000,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.508250,-0.356278,0.301356,0.694099,0.081739,-999.,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,01:04:2024,12:00:00,92,0.012240,0.021715,0.026274,-999.,-999.,0.036039,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.054416,-999.,-999.,0.061093,-999.,-999.,0.071888,0.081713,1.327219,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.233502,0.879555,1.188138,1.309239,1.044246,-999.,102,102,102,0,0,102,0,0,0,0,0,0,0,0,102,0,0,102,0,0,102,102,102,0,0,0,0,0,0,0,102,102,102,102,102,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,02:04:2024,12:00:00,93,0.017353,0.026295,0.031009,-999.,-999.,0.036181,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.053074,-999.,-999.,0.061119,-999.,-999.,0.071157,0.077104,1.068697,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.011059,1.009595,1.208864,0.968535,0.860377,-999.,124,124,124,0,0,124,0,0,0,0,0,0,0,0,124,0,0,124,0,0,124,124,124,0,0,0,0,0,0,0,124,124,124,124,124,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,03:04:2024,12:00:00,94,0.017052,0.025927,0.031083,-999.,-999.,0.036616,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.054529,-999.,-999.,0.063288,-999.,-999.,0.074610,0.081396,1.051700,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.039731,1.064055,1.244565,0.994352,0.922523,-999.,116,116,116,0,0,116,0,0,0,0,0,0,0,0,116,0,0,116,0,0,116,116,116,0,0,0,0,0,0,0,116,116,116,116,116,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,05:04:2024,12:00:00,96,0.028137,0.035880,0.039426,-999.,-999.,0.047452,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.055820,-999.,-999.,0.054215,-999.,-999.,0.055150,0.058655,0.990428,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.496055,-0.051665,0.354213,0.624675,0.268161,-999.,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
CalTech,06:04:2024,12:00:00,97,0.033475,0.047382,0.052943,-999.,-999.,0.062813,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.079732,-999.,-999.,0.086130,-999.,-999.,0.094611,0.102365,0.744939,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.712935,0.548128,0.724043,0.734174,0.588655,-999.,122,122,122,0,0,122,0,0,0,0,0,0,0,0,122,0,0,122,0,0,122,122,122,0,0,0,0,0,0,0,122,122,122,122,122,0,lev20,1416,CalTech,34.136730,-118.126167,260.000000
