AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Pawan Gupta and Elena Lind; PI Email=Pawan.Gupta@nasa.gov and Elena.Lind@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
Beijing-CAMS,26:04:2023,12:00:00,116,0.072241,0.096896,0.106623,-999.,-999.,0.132773,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.180077,-999.,-999.,0.213847,-999.,-999.,0.246274,0.271398,0.585366,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.008425,1.162603,1.115408,0.934115,0.915922,-999.,56,56,56,0,0,56,0,0,0,0,0,0,0,0,56,0,0,56,0,0,56,56,56,0,0,0,0,0,0,0,56,56,56,56,56,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,29:04:2023,12:00:00,119,0.113700,0.137689,0.146522,-999.,-999.,0.179223,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.218254,-999.,-999.,0.245498,-999.,-999.,0.277015,0.306865,0.804486,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.809043,0.915512,0.788203,0.787476,0.893859,-999.,106,105,106,0,0,106,0,0,0,0,0,0,0,0,106,0,0,106,0,0,106,105,106,0,0,0,0,0,0,0,106,106,106,106,106,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,30:04:2023,12:00:00,120,0.035669,-999.,0.053456,-999.,-999.,0.088958,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.112733,-999.,-999.,0.134042,-999.,-999.,0.157353,0.178518,0.822096,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.269261,1.201381,0.920840,1.319448,1.090283,-999.,99,0,99,0,0,99,0,0,0,0,0,0,0,0,99,0,0,99,0,0,99,87,99,0,0,0,0,0,0,0,99,99,99,99,99,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,01:05:2023,12:00:00,121,0.139657,0.182195,0.208724,-999.,-999.,0.278877,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.381752,-999.,-999.,0.441298,-999.,-999.,0.509153,-999.,1.308176,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.083349,1.058528,1.071276,1.075039,0.976946,-999.,74,74,74,0,0,74,0,0,0,0,0,0,0,0,74,0,0,74,0,0,74,0,74,0,0,0,0,0,0,0,74,74,74,74,74,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,02:05:2023,12:00:00,122,0.495155,0.597787,0.627266,-999.,-999.,0.699859,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.782674,-999.,-999.,0.838566,-999.,-999.,0.902462,0.962715,2.095279,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.413108,0.515549,0.410436,0.395243,0.519789,-999.,176,177,177,0,0,177,0,0,0,0,0,0,0,0,177,0,0,177,0,0,172,170,176,0,0,0,0,0,0,0,177,177,177,177,172,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,03:05:2023,12:00:00,123,0.277244,0.358278,0.393973,-999.,-999.,0.495102,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.639430,-999.,-999.,0.729927,-999.,-999.,0.833660,0.924100,2.066533,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.886540,0.963663,0.887274,0.864177,0.894295,-999.,97,97,97,0,0,97,0,0,0,0,0,0,0,0,97,0,0,97,0,0,97,96,97,0,0,0,0,0,0,0,97,97,97,97,97,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,07:05:2023,12:00:00,127,0.158605,0.204140,0.213495,-999.,-999.,0.252095,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.275240,-999.,-999.,0.300297,-999.,-999.,0.323501,0.343890,0.765729,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.518861,0.639096,0.413393,0.504751,0.567107,-999.,199,199,199,0,0,199,0,0,0,0,0,0,0,0,199,0,0,199,0,0,199,198,199,0,0,0,0,0,0,0,199,199,199,199,199,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,08:05:2023,12:00:00,128,0.129118,0.168735,0.180591,-999.,-999.,0.235032,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.286921,-999.,-999.,0.329837,-999.,-999.,0.373375,0.409359,0.830887,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.849705,0.968101,0.748818,0.829508,0.826360,-999.,169,169,169,0,0,169,0,0,0,0,0,0,0,0,169,0,0,169,0,0,169,168,169,0,0,0,0,0,0,0,169,169,169,169,169,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,09:05:2023,12:00:00,129,0.224558,0.289816,0.318799,-999.,-999.,0.406591,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.521367,-999.,-999.,0.590661,-999.,-999.,0.654790,0.694828,1.383677,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.899015,0.833822,0.869297,0.890904,0.630743,-999.,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,10:05:2023,12:00:00,130,0.210315,0.267219,0.291546,-999.,-999.,0.377716,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.485972,-999.,-999.,0.558125,-999.,-999.,0.631628,0.681961,1.425812,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.949940,0.967046,0.913562,0.933733,0.781384,-999.,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71,71,71,0,0,0,0,0,0,0,71,71,71,71,71,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,12:05:2023,12:00:00,132,0.163279,0.227081,0.258829,-999.,-999.,0.349160,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.476134,-999.,-999.,0.547582,-999.,-999.,0.609502,0.670506,1.779776,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.087364,1.033577,1.063015,1.084653,0.932790,-999.,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,18,18,19,0,0,0,0,0,0,0,19,19,19,19,18,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,13:05:2023,12:00:00,133,0.053163,0.075408,0.084184,-999.,-999.,0.132615,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.165793,-999.,-999.,0.194916,-999.,-999.,0.226142,0.257851,1.441842,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.160346,1.125040,0.836389,1.200051,1.040690,-999.,124,120,124,0,0,124,0,0,0,0,0,0,0,0,124,0,0,124,0,0,124,123,124,0,0,0,0,0,0,0,124,124,124,124,124,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,15:05:2023,12:00:00,135,0.226422,0.349626,0.413051,-999.,-999.,0.566621,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.760591,-999.,-999.,0.852871,-999.,-999.,0.937851,1.008649,1.662315,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.051511,0.789752,0.957201,1.085570,0.659143,-999.,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,70,0,0,67,62,71,0,0,0,0,0,0,0,71,70,71,71,67,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,16:05:2023,12:00:00,136,0.369576,0.506762,0.567169,-999.,-999.,0.719507,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.940213,-999.,-999.,1.049274,-999.,-999.,1.159690,1.259643,2.602049,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.895016,0.859160,0.884763,0.890545,0.758666,-999.,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,27,0,0,24,23,30,0,0,0,0,0,0,0,30,27,30,30,24,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,17:05:2023,12:00:00,137,0.277215,0.358481,0.387715,-999.,-999.,0.473707,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.581928,-999.,-999.,0.649172,-999.,-999.,0.727279,0.791810,2.978158,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.740901,0.815803,0.724325,0.725958,0.764610,-999.,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,18:05:2023,12:00:00,138,0.126419,0.165828,0.186108,-999.,-999.,0.245953,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.309038,-999.,-999.,0.348053,-999.,-999.,0.384490,0.410644,1.652441,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.891827,0.794503,0.792785,0.902610,0.657123,-999.,85,85,85,0,0,85,0,0,0,0,0,0,0,0,85,0,0,85,0,0,85,83,85,0,0,0,0,0,0,0,85,85,85,85,85,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,22:05:2023,12:00:00,142,0.056878,0.080924,0.091915,-999.,-999.,0.142345,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.181974,-999.,-999.,0.211153,-999.,-999.,0.242287,0.271950,1.182003,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.173079,1.044583,0.901449,1.220212,0.958819,-999.,139,127,139,0,0,139,0,0,0,0,0,0,0,0,139,0,0,139,0,0,139,128,139,0,0,0,0,0,0,0,139,139,139,139,139,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,23:05:2023,12:00:00,143,0.110364,0.153569,0.166867,-999.,-999.,0.207370,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.232016,-999.,-999.,0.252807,-999.,-999.,0.272577,0.292311,1.057278,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.580420,0.589027,0.461737,0.587892,0.550844,-999.,74,74,74,0,0,72,0,0,0,0,0,0,0,0,74,0,0,74,0,0,74,73,74,0,0,0,0,0,0,0,74,74,74,74,74,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,24:05:2023,12:00:00,144,0.135786,0.194006,0.222616,-999.,-999.,0.300235,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.410304,-999.,-999.,0.472502,-999.,-999.,0.545831,0.610451,1.649486,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.093425,1.044266,1.056524,1.095493,0.980356,-999.,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,26:05:2023,12:00:00,146,0.304516,0.483518,0.573905,-999.,-999.,0.780456,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.049410,-999.,-999.,1.164361,-999.,-999.,1.260497,1.309540,1.932290,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.034572,0.667171,0.943746,1.079446,0.456237,-999.,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,28:05:2023,12:00:00,148,0.190258,0.401263,0.500470,-999.,-999.,0.718158,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.950199,-999.,-999.,1.036901,-999.,-999.,1.103163,1.141138,2.661834,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.107289,0.605097,0.915532,1.190049,0.441361,-999.,33,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,29:05:2023,12:00:00,149,0.169949,0.243920,0.277988,-999.,-999.,0.383986,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.503990,-999.,-999.,0.573902,-999.,-999.,0.646107,0.700960,2.429477,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.039930,0.904835,0.929828,1.060758,0.767889,-999.,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,31:05:2023,12:00:00,151,0.123702,0.209344,0.251150,-999.,-999.,0.342999,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.476853,-999.,-999.,0.538765,-999.,-999.,0.567029,-999.,2.139874,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.117987,0.626472,1.062305,1.148173,0.347790,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,01:06:2023,12:00:00,152,0.303941,0.383765,0.412856,-999.,-999.,0.480977,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.538811,-999.,-999.,0.572266,-999.,-999.,0.604669,0.632242,1.530198,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.472375,0.390597,0.404773,0.482407,0.388712,-999.,51,52,52,0,0,52,0,0,0,0,0,0,0,0,51,0,0,51,0,0,52,48,52,0,0,0,0,0,0,0,52,51,51,52,52,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,02:06:2023,12:00:00,153,0.039421,0.057584,0.061786,-999.,-999.,0.094980,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.115731,-999.,-999.,0.134831,-999.,-999.,0.154787,0.171119,1.438515,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.078964,1.051580,0.806073,1.101300,0.915068,-999.,70,59,69,0,0,63,0,0,0,0,0,0,0,0,70,0,0,70,0,0,70,65,70,0,0,0,0,0,0,0,70,70,70,70,70,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,03:06:2023,12:00:00,154,0.054763,0.075860,0.084546,-999.,-999.,0.122641,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.163610,-999.,-999.,0.195310,-999.,-999.,0.232373,0.264518,1.833510,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.157300,1.204004,1.008459,1.156333,1.063940,-999.,57,56,57,0,0,56,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57,53,57,0,0,0,0,0,0,0,57,57,57,57,57,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,05:06:2023,12:00:00,156,0.066670,0.090322,0.111553,-999.,-999.,0.173594,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.240694,-999.,-999.,0.282828,-999.,-999.,0.331920,0.381938,1.753448,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.311678,1.167988,1.086022,1.342833,1.113797,-999.,75,71,75,0,0,69,0,0,0,0,0,0,0,0,75,0,0,75,0,0,75,75,75,0,0,0,0,0,0,0,75,75,75,75,75,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,06:06:2023,12:00:00,157,0.034756,0.056336,0.069822,-999.,-999.,0.124389,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.168801,-999.,-999.,0.198332,-999.,-999.,0.229366,0.259251,1.254496,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.511591,1.131381,1.110517,1.605308,1.033912,-999.,90,83,90,0,0,80,0,0,0,0,0,0,0,0,90,0,0,90,0,0,90,89,90,0,0,0,0,0,0,0,90,90,90,90,90,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,07:06:2023,12:00:00,158,0.113970,0.137260,0.147265,-999.,-999.,0.195028,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.233296,-999.,-999.,0.262693,-999.,-999.,0.293287,0.321637,1.925368,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.817520,0.830078,0.692548,0.820657,0.761660,-999.,46,44,46,0,0,41,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,08:06:2023,12:00:00,159,0.048496,0.065683,0.073835,-999.,-999.,0.107650,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.132441,-999.,-999.,0.149620,-999.,-999.,0.166345,0.180449,0.864541,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.998475,0.829795,0.761146,1.045338,0.717672,-999.,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,09:06:2023,12:00:00,160,0.042116,0.054954,0.063827,-999.,-999.,0.098725,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.121704,-999.,-999.,0.136272,-999.,-999.,0.151713,0.169942,1.288686,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.064125,0.799525,0.705561,1.142154,0.826253,-999.,66,62,66,0,0,60,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66,64,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,10:06:2023,12:00:00,161,0.019159,0.030977,0.036330,-999.,-999.,0.063375,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.076101,-999.,-999.,0.086161,-999.,-999.,0.096453,0.107180,1.772738,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.193697,0.841724,0.712435,1.309194,0.795258,-999.,49,49,49,0,0,47,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,11:06:2023,12:00:00,162,0.028175,0.046225,0.052714,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.141364,-999.,-999.,0.174013,-999.,-999.,0.213795,0.259810,2.342824,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.755474,1.468647,1.624592,1.774710,1.513631,-999.,20,18,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,12:06:2023,12:00:00,163,0.045239,0.088740,0.111927,-999.,-999.,0.195999,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.291020,-999.,-999.,0.345947,-999.,-999.,0.408089,0.465107,2.300126,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.640497,1.248565,1.328802,1.727874,1.201322,-999.,34,31,34,0,0,32,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,32,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,13:06:2023,12:00:00,164,0.028079,0.039248,0.055183,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.158851,-999.,-999.,0.185887,-999.,-999.,0.225209,0.275433,2.293036,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.785989,1.228466,1.276333,1.896245,1.441485,-999.,85,69,83,0,0,0,0,0,0,0,0,0,0,0,85,0,0,83,0,0,77,78,85,0,0,0,0,0,0,0,85,83,83,83,79,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,14:06:2023,12:00:00,165,0.087119,0.120668,0.139938,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.312824,-999.,-999.,0.376958,-999.,-999.,0.453289,0.525332,2.427689,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452742,1.370819,1.497742,1.446128,1.313611,-999.,100,99,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,97,100,0,0,0,0,0,0,0,100,100,100,100,100,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,15:06:2023,12:00:00,166,0.096401,0.138516,0.159924,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.354088,-999.,-999.,0.425502,-999.,-999.,0.509009,0.582639,2.456134,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.431279,1.334944,1.470543,1.425508,1.232891,-999.,156,156,156,0,0,0,0,0,0,0,0,0,0,0,156,0,0,156,0,0,156,152,156,0,0,0,0,0,0,0,156,156,156,156,156,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,16:06:2023,12:00:00,167,0.112792,0.172375,0.205500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.476264,-999.,-999.,0.572590,-999.,-999.,0.683954,0.777909,2.461758,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.506359,1.331820,1.470224,1.511670,1.199568,-999.,145,145,145,0,0,0,0,0,0,0,0,0,0,0,145,0,0,145,0,0,144,138,145,0,0,0,0,0,0,0,145,145,145,145,144,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,17:06:2023,12:00:00,168,-999.,0.278148,0.345217,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.818230,-999.,-999.,0.972994,-999.,-999.,1.144089,1.337790,3.128580,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.493806,1.234974,1.381929,1.510249,1.086992,-999.,0,55,55,0,0,0,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,50,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,18:06:2023,12:00:00,169,0.119512,0.213274,0.263715,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.579558,-999.,-999.,0.670446,-999.,-999.,0.750233,0.808975,2.285166,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.386559,0.986508,1.168424,1.418619,0.788367,-999.,64,64,64,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,61,56,64,0,0,0,0,0,0,0,64,64,64,64,61,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,19:06:2023,12:00:00,170,0.057500,0.100521,0.124666,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.273221,-999.,-999.,0.317916,-999.,-999.,0.365618,0.401632,3.482114,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.385598,1.069009,1.211321,1.411212,0.906695,-999.,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,20:06:2023,12:00:00,171,0.055877,0.119848,0.150224,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.330541,-999.,-999.,0.376797,-999.,-999.,0.420028,0.452185,2.495877,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.463630,1.008935,1.178863,1.505483,0.862526,-999.,126,126,126,0,0,0,0,0,0,0,0,0,0,0,126,0,0,126,0,0,126,125,126,0,0,0,0,0,0,0,126,126,126,126,126,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,21:06:2023,12:00:00,172,0.032273,0.053049,0.063093,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.162308,-999.,-999.,0.198851,-999.,-999.,0.237550,0.273561,1.783980,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.690736,1.386983,1.620392,1.701074,1.215761,-999.,196,192,196,0,0,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,196,194,196,0,0,0,0,0,0,0,196,196,196,196,196,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,22:06:2023,12:00:00,173,0.048966,0.075537,0.088985,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.214109,-999.,-999.,0.261461,-999.,-999.,0.316025,0.366831,1.895918,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.580658,1.415569,1.594903,1.578565,1.282601,-999.,142,141,142,0,0,0,0,0,0,0,0,0,0,0,142,0,0,142,0,0,142,142,142,0,0,0,0,0,0,0,142,142,142,142,142,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,23:06:2023,12:00:00,174,0.114568,0.189543,0.232765,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.558838,-999.,-999.,0.669211,-999.,-999.,0.795680,0.900466,2.951975,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.552739,1.290069,1.433665,1.570239,1.144975,-999.,134,134,134,0,0,0,0,0,0,0,0,0,0,0,134,0,0,134,0,0,134,134,134,0,0,0,0,0,0,0,134,134,134,134,134,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
