AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Sagnik_Dey_and_Dilip_Ganguly; PI Email=sagnik@cas.iitd.ac.in_and_dilipganguly@cas.iitd.ac.in
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
IIT_Delhi,19:11:2023,12:00:00,323,0.213116,0.530846,0.696319,-999.,-999.,1.011027,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.392510,-999.,-999.,1.521417,-999.,-999.,1.619348,1.659024,1.332803,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.153434,0.549978,0.978689,1.252537,0.323787,-999.,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,48,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,20:11:2023,12:00:00,324,0.240947,0.593087,0.779363,-999.,-999.,1.138722,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.579831,-999.,-999.,1.729635,-999.,-999.,1.861052,1.945138,1.514588,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.171987,0.562579,0.995466,1.272740,0.315737,-999.,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,10,7,12,0,0,0,0,0,0,0,12,12,12,12,10,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,21:11:2023,12:00:00,325,0.193576,0.480757,0.631147,-999.,-999.,0.933991,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.324295,-999.,-999.,1.479187,-999.,-999.,1.625548,1.711030,1.379701,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.363419,0.774241,1.142199,1.414444,0.600932,-999.,20,20,20,0,0,20,0,0,0,0,0,0,0,0,14,0,0,12,0,0,10,5,20,0,0,0,0,0,0,0,20,12,14,20,10,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,23:11:2023,12:00:00,327,0.149863,0.388336,0.519309,-999.,-999.,0.785643,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.132623,-999.,-999.,1.258618,-999.,-999.,1.352728,1.382809,1.024275,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.301883,0.641332,1.121210,1.405437,0.372168,-999.,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,17:05:2024,12:00:00,138,0.281453,0.383280,0.439106,-999.,-999.,0.573424,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.831102,-999.,-999.,0.959719,-999.,-999.,1.129593,1.246892,2.128788,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.160918,1.156126,1.218659,1.148445,1.055239,-999.,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,56,0,0,49,43,58,0,0,0,0,0,0,0,58,56,58,58,49,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,18:05:2024,12:00:00,139,0.379832,0.475646,0.519240,-999.,-999.,0.621528,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.825949,-999.,-999.,0.939000,-999.,-999.,1.101857,1.225892,2.596081,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.871735,0.999765,0.956331,0.840249,0.961492,-999.,67,67,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,66,0,0,59,53,67,0,0,0,0,0,0,0,67,66,67,67,59,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,19:05:2024,12:00:00,140,0.314187,0.389566,0.421923,-999.,-999.,0.495629,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.644621,-999.,-999.,0.725777,-999.,-999.,0.838530,0.922872,2.371288,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.797054,0.942433,0.882710,0.764201,0.906333,-999.,79,79,79,0,0,79,0,0,0,0,0,0,0,0,79,0,0,79,0,0,74,68,79,0,0,0,0,0,0,0,79,79,79,79,74,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,20:05:2024,12:00:00,141,0.381199,0.455208,0.483252,-999.,-999.,0.546645,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.673151,-999.,-999.,0.739180,-999.,-999.,0.825230,0.876245,2.581323,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.635039,0.761857,0.709188,0.607748,0.727877,-999.,75,75,75,0,0,75,0,0,0,0,0,0,0,0,75,0,0,75,0,0,70,63,73,0,0,0,0,0,0,0,75,75,75,75,70,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,21:05:2024,12:00:00,142,0.297960,0.379950,0.420008,-999.,-999.,0.508112,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.679951,-999.,-999.,0.766224,-999.,-999.,0.872464,0.936606,2.703323,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.892425,0.954609,0.966255,0.870529,0.868613,-999.,103,103,103,0,0,103,0,0,0,0,0,0,0,0,103,0,0,102,0,0,98,93,103,0,0,0,0,0,0,0,103,102,103,103,98,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,22:05:2024,12:00:00,143,0.384210,0.497223,0.557374,-999.,-999.,0.697436,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.959391,-999.,-999.,1.090046,-999.,-999.,1.252398,1.356633,3.700237,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.992608,0.982110,1.046866,0.982548,0.883870,-999.,91,91,91,0,0,91,0,0,0,0,0,0,0,0,91,0,0,88,0,0,83,79,89,0,0,0,0,0,0,0,91,88,91,91,83,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,23:05:2024,12:00:00,144,0.326008,0.442216,0.506772,-999.,-999.,0.654730,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.919153,-999.,-999.,1.041937,-999.,-999.,1.181732,1.254505,3.573587,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.050628,0.961357,1.081746,1.053159,0.836073,-999.,90,90,90,0,0,90,0,0,0,0,0,0,0,0,90,0,0,89,0,0,86,82,89,0,0,0,0,0,0,0,90,89,90,90,86,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,24:05:2024,12:00:00,145,0.196853,0.302001,0.363741,-999.,-999.,0.502214,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.746005,-999.,-999.,0.852180,-999.,-999.,0.982584,1.050960,3.409615,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.275899,1.042167,1.269566,1.300875,0.859576,-999.,104,104,104,0,0,104,0,0,0,0,0,0,0,0,104,0,0,101,0,0,100,97,103,0,0,0,0,0,0,0,104,101,104,104,100,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,25:05:2024,12:00:00,146,0.301596,0.417342,0.479908,-999.,-999.,0.622839,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.876023,-999.,-999.,0.991783,-999.,-999.,1.135292,1.219701,3.509147,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.074822,0.952856,1.094739,1.083040,0.819822,-999.,81,81,81,0,0,81,0,0,0,0,0,0,0,0,81,0,0,79,0,0,75,73,80,0,0,0,0,0,0,0,81,79,81,81,75,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,26:05:2024,12:00:00,147,0.238990,0.299032,0.323781,-999.,-999.,0.374958,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.477777,-999.,-999.,0.530694,-999.,-999.,0.600725,0.645233,2.206044,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.719659,0.831207,0.795145,0.694317,0.746861,-999.,97,97,97,0,0,97,0,0,0,0,0,0,0,0,97,0,0,97,0,0,95,94,97,0,0,0,0,0,0,0,97,97,97,97,95,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,27:05:2024,12:00:00,148,0.304022,0.379205,0.411218,-999.,-999.,0.480927,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.614976,-999.,-999.,0.684930,-999.,-999.,0.776649,0.831832,2.198558,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.754445,0.842214,0.824598,0.729570,0.763443,-999.,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,60,54,64,0,0,0,0,0,0,0,64,64,64,64,60,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,28:05:2024,12:00:00,149,0.199659,0.246924,0.267073,-999.,-999.,0.311385,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.401935,-999.,-999.,0.449240,-999.,-999.,0.512586,0.545246,1.622320,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.772991,0.884320,0.856931,0.744286,0.799110,-999.,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,45,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,29:05:2024,12:00:00,150,0.493006,0.543606,0.555418,-999.,-999.,0.576609,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.632249,-999.,-999.,0.659563,-999.,-999.,0.702950,0.714131,2.575386,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.255384,0.384242,0.311112,0.234993,0.327802,-999.,34,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,33,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,30:05:2024,12:00:00,151,0.372405,0.419775,0.430341,-999.,-999.,0.450613,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.496540,-999.,-999.,0.519596,-999.,-999.,0.550340,0.564926,1.730183,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.279175,0.401498,0.329609,0.259604,0.362917,-999.,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,49,47,49,0,0,0,0,0,0,0,50,50,50,50,49,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,31:05:2024,12:00:00,152,0.388371,0.453118,0.474205,-999.,-999.,0.517356,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.607184,-999.,-999.,0.646190,-999.,-999.,0.694416,0.706865,1.959602,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.436065,0.555437,0.498864,0.412128,0.485052,-999.,80,80,80,0,0,80,0,0,0,0,0,0,0,0,80,0,0,78,0,0,75,70,79,0,0,0,0,0,0,0,80,78,80,80,75,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,01:06:2024,12:00:00,153,0.535719,0.606807,0.618907,-999.,-999.,0.638859,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.685833,-999.,-999.,0.707460,-999.,-999.,0.742267,0.752914,2.667326,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.200293,0.289696,0.238368,0.187412,0.256771,-999.,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,26,25,26,0,0,0,0,0,0,0,27,27,27,27,26,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,02:06:2024,12:00:00,154,0.295251,0.358933,0.384262,-999.,-999.,0.438671,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.556471,-999.,-999.,0.618234,-999.,-999.,0.699752,0.748136,2.780151,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.709329,0.864019,0.803836,0.675959,0.794063,-999.,88,88,88,0,0,88,0,0,0,0,0,0,0,0,88,0,0,88,0,0,84,82,88,0,0,0,0,0,0,0,88,88,88,88,84,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,03:06:2024,12:00:00,155,0.371584,0.437371,0.459185,-999.,-999.,0.506082,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.605096,-999.,-999.,0.656739,-999.,-999.,0.728703,0.777960,2.603021,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.529031,0.670816,0.604182,0.500202,0.634026,-999.,100,100,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,97,89,100,0,0,0,0,0,0,0,100,100,100,100,97,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,04:06:2024,12:00:00,156,0.553191,0.646783,0.670158,-999.,-999.,0.715355,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.803227,-999.,-999.,0.846885,-999.,-999.,0.913108,0.964071,3.118246,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.341802,0.434471,0.386268,0.324717,0.418262,-999.,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,53,49,53,0,0,0,0,0,0,0,55,55,55,55,53,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,05:06:2024,12:00:00,157,0.929741,1.040477,1.054393,-999.,-999.,1.073212,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.112388,-999.,-999.,1.128685,-999.,-999.,1.163392,1.167871,3.056384,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.127098,0.188245,0.148237,0.119966,0.168299,-999.,90,90,90,0,0,90,0,0,0,0,0,0,0,0,90,0,0,89,0,0,82,80,81,0,0,0,0,0,0,0,90,89,90,90,82,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,06:06:2024,12:00:00,158,0.363130,0.424086,0.442025,-999.,-999.,0.479004,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.565541,-999.,-999.,0.611431,-999.,-999.,0.679121,0.721299,3.065845,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.482197,0.667313,0.567448,0.448793,0.630882,-999.,73,73,73,0,0,73,0,0,0,0,0,0,0,0,73,0,0,73,0,0,73,69,73,0,0,0,0,0,0,0,73,73,73,73,73,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,07:06:2024,12:00:00,159,0.390842,0.443479,0.456559,-999.,-999.,0.483052,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.549377,-999.,-999.,0.584270,-999.,-999.,0.637546,0.667588,2.840861,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.368085,0.541508,0.442327,0.338687,0.516766,-999.,103,103,103,0,0,103,0,0,0,0,0,0,0,0,103,0,0,103,0,0,103,99,103,0,0,0,0,0,0,0,103,103,103,103,103,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,08:06:2024,12:00:00,160,0.373454,0.424498,0.439412,-999.,-999.,0.472397,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.551520,-999.,-999.,0.593082,-999.,-999.,0.656829,0.703173,2.888003,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.444334,0.634603,0.526713,0.412315,0.625604,-999.,52,52,52,0,0,52,0,0,0,0,0,0,0,0,52,0,0,52,0,0,52,46,52,0,0,0,0,0,0,0,52,52,52,52,52,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,09:06:2024,12:00:00,161,0.205346,0.244117,0.258057,-999.,-999.,0.286174,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.350201,-999.,-999.,0.383449,-999.,-999.,0.431991,0.458712,2.019695,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.588417,0.762884,0.680996,0.554910,0.707795,-999.,88,88,88,0,0,88,0,0,0,0,0,0,0,0,88,0,0,88,0,0,88,85,88,0,0,0,0,0,0,0,88,88,88,88,88,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,10:06:2024,12:00:00,162,0.206172,0.249279,0.266914,-999.,-999.,0.306572,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.396269,-999.,-999.,0.445271,-999.,-999.,0.501650,0.533190,2.239104,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.762892,0.950515,0.872752,0.722548,0.889867,-999.,86,86,86,0,0,86,0,0,0,0,0,0,0,0,86,0,0,86,0,0,82,78,86,0,0,0,0,0,0,0,86,86,86,86,82,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,11:06:2024,12:00:00,163,0.318192,0.372440,0.390181,-999.,-999.,0.429202,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.513938,-999.,-999.,0.558794,-999.,-999.,0.622685,0.670093,2.502752,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.527754,0.689713,0.607627,0.496488,0.653178,-999.,61,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61,52,61,0,0,0,0,0,0,0,61,61,61,61,61,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,12:06:2024,12:00:00,164,0.274321,0.317786,0.334586,-999.,-999.,0.372737,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.460105,-999.,-999.,0.507256,-999.,-999.,0.574825,0.610915,2.381984,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.620522,0.814954,0.719213,0.582572,0.769517,-999.,95,95,95,0,0,95,0,0,0,0,0,0,0,0,95,0,0,95,0,0,94,85,95,0,0,0,0,0,0,0,95,95,95,95,94,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,13:06:2024,12:00:00,165,0.273437,0.313701,0.327063,-999.,-999.,0.357186,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.428694,-999.,-999.,0.465867,-999.,-999.,0.517852,0.542374,2.611271,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.527712,0.704800,0.618936,0.493982,0.661641,-999.,79,79,79,0,0,79,0,0,0,0,0,0,0,0,79,0,0,79,0,0,78,72,79,0,0,0,0,0,0,0,79,79,79,79,78,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,14:06:2024,12:00:00,166,0.389877,0.439055,0.449551,-999.,-999.,0.473501,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.534401,-999.,-999.,0.564705,-999.,-999.,0.609958,0.634497,3.301565,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.340707,0.481504,0.410089,0.315355,0.451282,-999.,41,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,37,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,15:06:2024,12:00:00,167,0.356581,0.402244,0.413133,-999.,-999.,0.434892,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.491364,-999.,-999.,0.519094,-999.,-999.,0.562805,0.582749,3.034355,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.343684,0.495930,0.414624,0.318464,0.465781,-999.,81,81,81,0,0,81,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81,77,81,0,0,0,0,0,0,0,81,81,81,81,81,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,16:06:2024,12:00:00,168,0.305745,0.352026,0.364336,-999.,-999.,0.389258,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.450604,-999.,-999.,0.480823,-999.,-999.,0.525791,0.541879,3.177071,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.423526,0.579192,0.503053,0.396236,0.539180,-999.,80,80,80,0,0,80,0,0,0,0,0,0,0,0,80,0,0,80,0,0,79,72,78,0,0,0,0,0,0,0,80,80,80,80,79,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,17:06:2024,12:00:00,169,0.326952,0.375261,0.388896,-999.,-999.,0.418468,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.490228,-999.,-999.,0.526011,-999.,-999.,0.572961,0.587781,3.541895,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.454075,0.605370,0.537282,0.425085,0.555209,-999.,78,78,78,0,0,78,0,0,0,0,0,0,0,0,78,0,0,78,0,0,76,69,75,0,0,0,0,0,0,0,78,78,78,78,76,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,18:06:2024,12:00:00,170,0.478626,0.542360,0.556583,-999.,-999.,0.588517,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.665555,-999.,-999.,0.698805,-999.,-999.,0.744177,0.774863,3.910803,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.386633,0.523128,0.456469,0.361587,0.497294,-999.,63,63,63,0,0,63,0,0,0,0,0,0,0,0,63,0,0,62,0,0,58,55,58,0,0,0,0,0,0,0,63,62,63,63,58,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,19:06:2024,12:00:00,171,0.649348,0.729561,0.741454,-999.,-999.,0.768542,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.834901,-999.,-999.,0.867866,-999.,-999.,0.924728,0.962533,4.366070,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.239101,0.351413,0.287967,0.220502,0.344709,-999.,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,45,40,41,0,0,0,0,0,0,0,50,50,50,50,45,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,20:06:2024,12:00:00,172,0.425948,0.499295,0.523205,-999.,-999.,0.580808,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.708254,-999.,-999.,0.774475,-999.,-999.,0.862940,0.921959,4.270395,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.582902,0.726739,0.669971,0.550908,0.689602,-999.,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,41,41,41,0,0,0,0,0,0,0,42,42,42,42,41,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,21:06:2024,12:00:00,173,0.312959,0.434610,0.493162,-999.,-999.,0.633872,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.898331,-999.,-999.,1.051605,-999.,-999.,1.262400,1.505059,4.325353,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.086553,1.069991,1.142324,1.080296,0.984195,-999.,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,13,0,0,10,6,12,0,0,0,0,0,0,0,15,13,15,15,10,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,22:06:2024,12:00:00,174,0.422119,0.623684,0.721795,-999.,-999.,0.936349,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.299427,-999.,-999.,1.467600,-999.,-999.,1.663900,1.782402,4.682414,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.016903,0.883351,1.026754,1.027738,0.754636,-999.,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,23:06:2024,12:00:00,175,0.323415,0.574906,0.714219,-999.,-999.,1.023311,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.531367,-999.,-999.,1.757633,-999.,-999.,1.886158,2.017179,5.461168,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.322944,1.015768,1.272399,1.368113,0.790985,-999.,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,12,12,16,0,0,0,0,0,0,0,16,16,16,16,12,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,24:06:2024,12:00:00,176,0.357998,0.639297,0.793060,-999.,-999.,1.123051,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.637728,-999.,-999.,1.851524,-999.,-999.,2.079003,2.189042,5.574439,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.265278,0.876804,1.195766,1.320488,0.665058,-999.,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,25:06:2024,12:00:00,177,0.292163,0.650526,0.842074,-999.,-999.,1.237048,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.785437,-999.,-999.,2.002269,-999.,-999.,2.193436,2.258082,5.783194,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.274224,0.710239,1.136947,1.356759,0.461624,-999.,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,30,0,0,29,29,32,0,0,0,0,0,0,0,32,30,32,32,29,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,26:06:2024,12:00:00,178,0.354142,0.783610,1.001194,-999.,-999.,1.424696,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.956747,-999.,-999.,2.130499,-999.,-999.,2.276641,2.317469,5.778869,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.134480,0.568761,0.983370,1.220868,0.367641,-999.,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,28,0,0,26,22,30,0,0,0,0,0,0,0,30,28,30,30,26,0,lev20,1472,IIT_Delhi,28.545000,77.192600,15.000000
