time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun
12/15/2022 14:00,21.2,7.4,41,0,NA,134,14.8,NA,1012.9,NA
12/15/2022 15:00,20.3,7.6,44,0,NA,150,10.8,NA,1022.8,NA
12/15/2022 16:00,20.8,7.4,42,0,NA,119,16.7,NA,1012.2,NA
12/15/2022 17:00,20,7,43,0,NA,140,18.4,NA,1023,NA
12/15/2022 18:00,18.2,7.3,49,0,NA,90,10.8,NA,1024.1,NA
12/15/2022 19:00,17,7.1,52,0,NA,110,7.6,NA,1024,NA
12/15/2022 20:00,16,7,55,0,NA,80,22.3,NA,1025,NA
12/15/2022 21:00,15.5,7,57,0,NA,70,21.6,NA,1026.3,NA
12/15/2022 22:00,14,7.1,63,0,NA,70,18.4,NA,1026,NA
12/15/2022 23:00,14,7.1,63,0,NA,60,18.4,NA,1026,NA
12/16/2022 0:00,13,7,67,0,NA,60,18.4,NA,1026,NA
12/16/2022 1:00,13,7,67,0,NA,60,18.4,NA,1025,NA
12/16/2022 2:00,12,6.1,67,0,NA,60,15,NA,1025,NA
12/16/2022 3:00,13,6.1,63,0,NA,70,11,NA,1024,NA
12/16/2022 4:00,12,6.1,67,0,NA,60,7,NA,1024,NA
12/16/2022 5:00,12,7.1,72,0,NA,90,7,NA,1024,NA
12/16/2022 6:00,12,7.1,72,0,NA,4,5.5,NA,1025,NA
12/16/2022 7:00,12,7.1,72,0,NA,160,1.8,NA,1025,NA
12/16/2022 8:00,13,7,67,0,NA,120,7.6,NA,1026,NA
12/16/2022 9:00,14.6,6.9,60,0,NA,100,7.2,NA,1027,NA
12/16/2022 10:00,16,8,59,0,NA,100,11.2,NA,1027,NA
12/16/2022 11:00,17.9,7.6,51,0,NA,104,11.1,NA,1016.4,NA
12/16/2022 12:00,19,7.7,48,0,NA,116,11.1,NA,1015.1,NA
12/16/2022 13:00,19.6,7.7,46,0,NA,134,13,NA,1014.3,NA
12/16/2022 14:00,18,7.1,49,0,NA,60,7.6,NA,1025,NA
12/16/2022 15:00,19.8,7.2,44,0,NA,140,10.8,NA,1022.6,NA
12/16/2022 16:00,20,8,46,0,NA,110,16.6,NA,1022,NA
12/16/2022 17:00,19,8,49,0,NA,120,13,NA,1023,NA
12/16/2022 18:00,17,7.9,55,0,NA,80,20.5,NA,1023,NA
12/16/2022 19:00,16,8,59,0,NA,80,18.4,NA,1024,NA
12/16/2022 20:00,16.3,7.2,55,0,NA,76,16.7,NA,1016.7,NA
12/16/2022 21:00,14.3,7.6,64,0,NA,70,28.8,NA,1025.7,NA
12/16/2022 22:00,14.4,7.4,63,0,NA,68,14.8,NA,1017.5,NA
12/16/2022 23:00,13,7,67,0,NA,60,16.6,NA,1017.4,NA
12/17/2022 0:00,13.2,7.2,67,0,NA,70,32.4,NA,1025.6,NA
12/17/2022 1:00,13,7,67,0,NA,60,22.3,NA,1017.2,NA
12/17/2022 2:00,13,7,67,0,NA,70,20.5,NA,1016.5,NA
12/17/2022 3:00,12,6.5,69,0,NA,80,18,NA,1023.3,NA
12/17/2022 4:00,11,6.9,76,0,NA,90,7.6,NA,1023,NA
12/17/2022 5:00,11,6.9,76,0,NA,110,7.6,NA,1024,NA
12/17/2022 6:00,11.4,6.9,74,0,NA,70,7.2,NA,1024.5,NA
12/17/2022 7:00,12,7.1,72,0,NA,90,7.6,NA,1025,NA
12/17/2022 8:00,13,7,67,0,NA,120,7.6,NA,1025,NA
12/17/2022 9:00,14.2,7.5,64,0,NA,110,14.4,NA,1026.6,NA
12/17/2022 10:00,16.5,7.4,55,0,NA,99,14.8,NA,1018.4,NA
12/17/2022 11:00,18,8,52,0,NA,120,22.3,NA,1026,NA
12/17/2022 12:00,18.9,7.3,47,0,NA,130,14.4,NA,1025.3,NA
12/17/2022 13:00,18,7.1,49,0,NA,180,14.8,NA,1024,NA
12/17/2022 14:00,19,8,49,0,NA,130,18.4,NA,1024,NA
12/17/2022 15:00,19.2,7.6,47,0,NA,100,10.8,NA,1023.4,NA
12/17/2022 16:00,19,7.1,46,0,NA,100,14.8,NA,1023,NA
12/17/2022 17:00,19,7.1,46,0,NA,100,18.4,NA,1023,NA
12/17/2022 18:00,17.1,8.2,56,0,NA,90,28.8,NA,1024.1,NA
12/17/2022 19:00,15,8,63,0,NA,70,18.4,NA,1024,NA
12/17/2022 20:00,14,8,67,0,NA,70,18.4,NA,1025,NA
12/17/2022 21:00,14,8,67,0,NA,70,11.2,NA,1026,NA
12/17/2022 22:00,13.9,7.7,66,0,NA,69,16.7,NA,1018.2,NA
12/17/2022 23:00,13,8.1,72,0,NA,70,18.4,NA,1026,NA
12/18/2022 0:00,12.7,7.2,69,0,NA,69,16.7,NA,1018.3,NA
12/18/2022 1:00,11.2,5.9,70,0,NA,68,11.1,NA,1018.2,NA
12/18/2022 2:00,12,7.1,72,0,NA,60,20.5,NA,1024,NA
12/18/2022 3:00,12,7.1,72,0,NA,74,11.1,NA,1017.3,NA
12/18/2022 4:00,10.4,6,74,0,NA,66,9.3,NA,1017.2,NA
12/18/2022 5:00,10,6,76,0,NA,56,7.4,NA,1017.1,NA
12/18/2022 6:00,9.6,6,78,0,NA,90,7.2,NA,1024.8,NA
12/18/2022 7:00,10,7.1,82,0,NA,110,3.6,NA,1025,NA
12/18/2022 8:00,14,8,67,0,NA,110,7.6,NA,1026,NA
12/18/2022 9:00,15,8,63,0,NA,100,18.4,NA,1027,NA
12/18/2022 10:00,17,8.9,59,0,NA,90,18.4,NA,1027,NA
12/18/2022 11:00,17.6,7.3,51,0,NA,101,16.7,NA,1018.5,NA
12/18/2022 12:00,18,8,52,0,NA,120,7.6,NA,1026,NA
12/18/2022 13:00,19,7.1,46,0,NA,90,16.6,NA,1024,NA
12/18/2022 14:00,22,7,38,0,NA,100,16.6,NA,1024,NA
12/18/2022 15:00,21,6.9,40,0,NA,130,14.8,NA,1023,NA
12/18/2022 16:00,21,6.1,38,0,NA,110,14.8,NA,1023,NA
12/18/2022 17:00,20,4.9,37,0,NA,100,18.4,NA,1024,NA
12/18/2022 18:00,18,5.9,45,0,NA,90,3.6,NA,1025,NA
12/18/2022 19:00,15,6,55,0,NA,70,20.5,NA,1025,NA
12/18/2022 20:00,14,5.1,55,0,NA,70,20.5,NA,1026,NA
12/18/2022 21:00,14.3,6.4,59,0,NA,67,16.7,NA,1018.3,NA
12/18/2022 22:00,13,4.9,58,0,NA,70,9.4,NA,1026,NA
12/18/2022 23:00,13,4.9,58,0,NA,60,18.4,NA,1026,NA
12/19/2022 0:00,12.6,6,64,0,NA,67,14.8,NA,1018.4,NA
12/19/2022 1:00,11.4,5.5,67,0,NA,68,11.1,NA,1017.8,NA
12/19/2022 2:00,11.1,5.4,68,0,NA,67,11.1,NA,1017.3,NA
12/19/2022 3:00,10.7,5.5,70,0,NA,66,9.3,NA,1016.8,NA
12/19/2022 4:00,10.3,5.5,72,0,NA,53,7.4,NA,1016.8,NA
12/19/2022 5:00,9.8,5.4,74,0,NA,36,7.4,NA,1017.1,NA
12/19/2022 6:00,9.7,5.1,73,0,NA,100,7.2,NA,1025.2,NA
12/19/2022 7:00,9,5,76,0,NA,210,1.8,NA,1025,NA
12/19/2022 8:00,11,5.9,71,0,NA,80,5.4,NA,1026,NA
12/19/2022 9:00,14,6.4,60,0,NA,100,10.8,NA,1027,NA
12/19/2022 10:00,16,7,55,0,NA,110,5.4,NA,1027,NA
12/19/2022 11:00,18,7.1,49,0,NA,170,3.6,NA,1026,NA
12/19/2022 12:00,18.9,6.4,44,0,NA,140,10.8,NA,1025.7,NA
12/19/2022 13:00,20,7,43,0,NA,130,5.4,NA,1024,NA
12/19/2022 14:00,21,7.9,43,0,NA,150,7.6,NA,1023,NA
12/19/2022 15:00,21.1,7,40,0,NA,40,7.2,NA,1023.3,NA
12/19/2022 16:00,21,6.1,38,0,NA,90,14.8,NA,1023,NA
12/19/2022 17:00,20,6,40,0,NA,90,14.8,NA,1023,NA
12/19/2022 18:00,18.1,5,42,0,NA,90,28.8,NA,1024.1,NA
12/19/2022 19:00,16,5,48,0,NA,90,16.6,NA,1024,NA
12/19/2022 20:00,14,5.1,55,0,NA,70,14.8,NA,1025,NA
12/19/2022 21:00,13.5,4.4,54,0,NA,60,28.8,NA,1026.2,NA
12/19/2022 22:00,13,4.9,58,0,NA,70,22.3,NA,1026,NA
12/19/2022 23:00,13,4.9,58,0,NA,70,20.5,NA,1026,NA
12/20/2022 0:00,13,4.9,58,0,NA,60,13,NA,1025,NA
12/20/2022 1:00,13,4.9,58,0,NA,60,13,NA,1024,NA
12/20/2022 2:00,12,4,58,0,NA,80,11.2,NA,1024,NA
12/20/2022 3:00,12.1,4.3,59,0,NA,50,10.8,NA,1023.9,NA
12/20/2022 4:00,12,4.9,62,0,NA,290,7.6,NA,1023,NA
12/20/2022 5:00,11,4.9,66,0,NA,300,7.6,NA,1024,NA
12/20/2022 6:00,10.7,4.8,67,0,NA,0,0,NA,1024.1,NA
12/20/2022 7:00,11,4.9,66,0,NA,90,1.8,NA,1024,NA
12/20/2022 8:00,13,5.2,59,0,NA,88,9.3,NA,1017.8,NA
12/20/2022 9:00,15.5,5.4,51,0,NA,150,3.6,NA,1026,NA
12/20/2022 10:00,17,5,45,0,NA,150,11.2,NA,1026,NA
12/20/2022 11:00,18.2,6.1,45,0,NA,137,11.1,NA,1016.2,NA
12/20/2022 12:00,19.2,6,42,0,NA,170,10.8,NA,1024.8,NA
12/20/2022 13:00,20.1,5.7,39,0,NA,171,11.1,NA,1013.1,NA
12/20/2022 14:00,21,5.7,37,0,NA,172,11.1,NA,1012.1,NA
12/20/2022 15:00,21.7,6,36,0,NA,130,14.4,NA,1022.3,NA
12/20/2022 16:00,21,6.1,38,0,NA,170,5.4,NA,1022,NA
12/20/2022 17:00,21,6.1,38,0,NA,100,22.3,NA,1022,NA
12/20/2022 18:00,19.3,5,39,0,NA,140,21.6,NA,1023.1,NA
12/20/2022 19:00,16,6.1,52,0,NA,80,22.3,NA,1024,NA
12/20/2022 20:00,14,5.9,58,0,NA,70,20.5,NA,1025,NA
12/20/2022 21:00,13.7,4.3,53,0,NA,70,18,NA,1026,NA
12/20/2022 22:00,13,5.9,62,0,NA,70,22.3,NA,1026,NA
12/20/2022 23:00,13,3.9,54,0,NA,50,16.6,NA,1025,NA
12/21/2022 0:00,11,4,62,0,NA,70,18,NA,1025.5,NA
12/21/2022 1:00,13,3.9,54,0,NA,50,16.6,NA,1016.5,NA
12/21/2022 2:00,13,3.9,54,0,NA,30,9.4,NA,1024,NA
12/21/2022 3:00,12.8,4.5,57,0,NA,30,7.2,NA,1024,NA
12/21/2022 4:00,12,4.9,62,0,NA,320,7.6,NA,1023,NA
12/21/2022 5:00,12,4.9,62,0,NA,320,7.6,NA,1024,NA
12/21/2022 6:00,11.3,5,65,0,NA,320,7.2,NA,1024.5,NA
12/21/2022 7:00,12,4.9,62,0,NA,60,3.6,NA,1025,NA
12/21/2022 8:00,15,4.9,51,0,NA,230,5.4,NA,1026,NA
12/21/2022 9:00,16.1,4.5,46,0,NA,90,7.2,NA,1026,NA
12/21/2022 10:00,18,3.1,37,0,NA,110,13,NA,1026,NA
12/21/2022 11:00,20,4.1,35,0,NA,140,18,NA,1016.7,NA
12/21/2022 12:00,21.3,4.4,33,0,NA,180,14.4,NA,1024.9,NA
12/21/2022 13:00,19.6,5.6,40,0,NA,158,11.1,NA,1016,NA
12/21/2022 14:00,22,5,33,0,NA,170,18.4,NA,1023,NA
12/21/2022 15:00,21.5,5,34,0,NA,170,18,NA,1023,NA
12/21/2022 16:00,22,5.8,35,0,NA,150,18.4,NA,1023,NA
12/21/2022 17:00,20.1,6.8,42,0,NA,146,13,NA,1014.9,NA
12/21/2022 18:00,19.3,7.4,46,0,NA,114,13,NA,1015,NA
12/21/2022 19:00,18,5.9,45,0,NA,80,18.4,NA,1024,NA
12/21/2022 20:00,16,5,48,0,NA,70,14.8,NA,1025,NA
12/21/2022 21:00,15,5.5,53,0,NA,70,18,NA,1026.1,NA
12/21/2022 22:00,15,4.9,51,0,NA,50,18.4,NA,1026,NA
12/21/2022 23:00,14,5.1,55,0,NA,70,20.5,NA,1025,NA
12/22/2022 0:00,14.7,5.5,54,0,NA,60,18,NA,1025.6,NA
12/22/2022 1:00,14,5.9,58,0,NA,90,14.8,NA,1024,NA
12/22/2022 2:00,13,5.9,62,0,NA,90,14.8,NA,1024,NA
12/22/2022 3:00,13,5.7,61,0,NA,70,14.4,NA,1024.1,NA
12/22/2022 4:00,11,4.9,66,0,NA,80,7.6,NA,1024,NA
12/22/2022 5:00,11,4.9,66,0,NA,0,0,NA,1024,NA
12/22/2022 6:00,11.2,5.9,70,0,NA,0,0,NA,1024.2,NA
12/22/2022 7:00,11,5.9,71,0,NA,0,0,NA,1025,NA
12/22/2022 8:00,13,7,67,0,NA,0,0,NA,1026,NA
12/22/2022 9:00,16.7,5,46,0,NA,100,10.8,NA,1026,NA
12/22/2022 10:00,18,4.9,42,0,NA,110,7.6,NA,1026,NA
12/22/2022 11:00,19.2,7,45,0,NA,157,9.3,NA,1016.5,NA
12/22/2022 12:00,20.9,5.7,37,0,NA,230,7.2,NA,1025.3,NA
12/22/2022 13:00,21,6.1,38,0,NA,150,14.8,NA,1024,NA
12/22/2022 14:00,22,5.8,35,0,NA,200,11.2,NA,1023,NA
12/22/2022 15:00,21.5,5.8,36,0,NA,60,10.8,NA,1023.2,NA
12/22/2022 16:00,22.2,7.2,38,0,NA,175,13,NA,1011.6,NA
12/22/2022 17:00,22,5.8,35,0,NA,130,14.8,NA,1023,NA
12/22/2022 18:00,21.1,6.2,38,0,NA,60,10.8,NA,1023.8,NA
12/22/2022 19:00,18,5.9,45,0,NA,110,11.2,NA,1024,NA
12/22/2022 20:00,18,5.9,45,0,NA,60,9.4,NA,1025,NA
12/22/2022 21:00,16.6,6.7,52,0,NA,53,13,NA,1016.7,NA
12/22/2022 22:00,16,8,59,0,NA,50,20,NA,1026,NA
12/22/2022 23:00,15,8,63,0,NA,60,16.6,NA,1026,NA
12/23/2022 0:00,14.9,6.2,56,0,NA,60,7.4,NA,1016.5,NA
12/23/2022 1:00,13.9,5.8,58,0,NA,84,9.3,NA,1016.4,NA
12/23/2022 2:00,13.5,5.9,60,0,NA,75,9.3,NA,1016.1,NA
12/23/2022 3:00,13,6.1,63,0,NA,47,7.4,NA,1015.8,NA
12/23/2022 4:00,12,7.1,72,0,NA,310,5.4,NA,1024,NA
12/23/2022 5:00,12,7.1,72,0,NA,10,3.6,NA,1024,NA
12/23/2022 6:00,12,7.1,72,0,NA,326,5.5,NA,1016.8,NA
12/23/2022 7:00,13,8.1,72,0,NA,20,5.4,NA,1025,NA
12/23/2022 8:00,15,8.9,67,0,NA,230,3.6,NA,1026,NA
12/23/2022 9:00,17.2,9.1,59,0,NA,100,10.8,NA,1026,NA
12/23/2022 10:00,19,8.9,52,0,NA,110,13,NA,1026,NA
12/23/2022 11:00,19,10,56,0,NA,130,13,NA,1026,NA
12/23/2022 12:00,21,8.9,46,0,NA,170,18.4,NA,1025,NA
12/23/2022 13:00,22,8.8,43,0,NA,200,16.6,NA,1024,NA
12/23/2022 14:00,23,7.9,38,0,NA,220,7.6,NA,1023,NA
12/23/2022 15:00,23,7.1,36,0,NA,110,5.4,NA,1023,NA
12/23/2022 16:00,24,8,36,0,NA,190,14.8,NA,1023,NA
12/23/2022 17:00,23,7.1,36,0,NA,140,11.2,NA,1023,NA
12/23/2022 18:00,21,7.9,43,0,NA,150,14.8,NA,1024,NA
12/23/2022 19:00,18,9.1,56,0,NA,70,13,NA,1025,NA
12/23/2022 20:00,17,9.9,63,0,NA,70,16.6,NA,1026,NA
12/23/2022 21:00,16,10.1,68,0,NA,70,18.4,NA,1026,NA
12/23/2022 22:00,15,10,72,0,NA,60,16.6,NA,1026,NA
12/23/2022 23:00,15.4,8.9,65,0,NA,73,13,NA,1017.6,NA
12/24/2022 0:00,16,10.1,68,0,NA,60,18.4,NA,1026,NA
12/24/2022 1:00,14,9,72,0,NA,80,11.2,NA,1025,NA
12/24/2022 2:00,13,6.8,66,0,NA,80,11.2,NA,1025,NA
12/24/2022 3:00,12.5,8.8,78,0,NA,90,14.4,NA,1025.4,NA
12/24/2022 4:00,12,9,82,0,NA,80,9.4,NA,1025,NA
12/24/2022 5:00,14,10,77,0,NA,50,16.6,NA,1025,NA
12/24/2022 6:00,13.6,9.6,77,0,NA,50,7.2,NA,1025.9,NA
12/24/2022 7:00,14,10,77,0,NA,50,7.6,NA,1026,NA
12/24/2022 8:00,17,9.9,63,0,NA,70,14.8,NA,1027,NA
12/24/2022 9:00,17.3,9.7,61,0,NA,80,14.4,NA,1027,NA
12/24/2022 10:00,20,9.8,52,0.2,NA,140,5.4,NA,1028,NA
12/24/2022 11:00,20,9.8,52,0,NA,160,3.6,NA,1027,NA
12/24/2022 12:00,20.7,9.6,49,0,NA,130,14.4,NA,1026,NA
12/24/2022 13:00,21,8.9,46,0,NA,130,9.4,NA,1025,NA
12/24/2022 14:00,23,9,41,0,NA,140,11.2,NA,1024,NA
12/24/2022 15:00,23.9,8.7,38,0,NA,140,18,NA,1024.3,NA
12/24/2022 16:00,21.9,9.1,44,0,NA,112,18.5,NA,1012.6,NA
12/24/2022 17:00,21.1,9,46,0,NA,103,18.5,NA,1013.3,NA
12/24/2022 18:00,21,8.3,44,0,NA,120,14.4,NA,1024.7,NA
12/24/2022 19:00,18,8,52,0,NA,80,22.3,NA,1025,NA
12/24/2022 20:00,17,8.9,59,0,NA,70,14.8,NA,1026,NA
12/24/2022 21:00,16,9,63,0,NA,50,14.8,NA,1027,NA
12/24/2022 22:00,16,9,63,0,NA,80,22.3,NA,1027,NA
12/24/2022 23:00,14,9,72,0,NA,80,14.8,NA,1027,NA
12/25/2022 0:00,14,9,72,0,NA,80,11.2,NA,1027,NA
12/25/2022 1:00,13,9.1,77,0,NA,80,11.2,NA,1027,NA
12/25/2022 2:00,12,9,82,0,NA,110,7.6,NA,1027,NA
12/25/2022 3:00,13,8.1,72,0,NA,81,9.3,NA,1018.5,NA
12/25/2022 4:00,12,9,82,0,NA,70,11.2,NA,1026,NA
12/25/2022 5:00,12,7.9,76,0,NA,70,14.8,NA,1027,NA
12/25/2022 6:00,12,9,82,0,NA,60,7.6,NA,1027,NA
12/25/2022 7:00,13.6,8.4,71,0,NA,69,9.3,NA,1020.6,NA
12/25/2022 8:00,14,9,72,0,NA,90,5.4,NA,1028,NA
12/25/2022 9:00,17,9.9,63,0,NA,100,10.8,NA,1029,NA
12/25/2022 10:00,18,9.1,56,0.1,NA,90,18.4,NA,1029,NA
12/25/2022 11:00,20,9,49,0,NA,110,18.4,NA,1029,NA
12/25/2022 12:00,19.9,7.9,46,0,NA,60,10.8,NA,1028,NA
12/25/2022 13:00,20.7,8.3,45,0.2,NA,84,13,NA,1017.2,NA
12/25/2022 14:00,22,8.1,41,0.2,NA,140,13,NA,1026,NA
12/25/2022 15:00,21.3,8.5,44,0.1,NA,120,18,NA,1025.7,NA
12/25/2022 16:00,22,7,38,0.1,NA,80,3.6,NA,1025,NA
12/25/2022 17:00,23,7.1,36,0,NA,140,14.8,NA,1025,NA
12/25/2022 18:00,21.2,7.1,40,0,NA,140,28.8,NA,1025.9,NA
12/25/2022 19:00,19,8.9,52,0,NA,90,18.4,NA,1026,NA
12/25/2022 20:00,17,8.9,59,0,NA,60,16.6,NA,1027,NA
12/25/2022 21:00,16.5,9.4,63,0,NA,60,28.8,NA,1027,NA
12/25/2022 22:00,15,8.9,67,0,NA,90,14.8,NA,1028,NA
12/25/2022 23:00,14,9,72,0,NA,140,5.4,NA,1027,NA
12/26/2022 0:00,13.8,8.6,71,0,NA,60,14.4,NA,1027,NA
12/26/2022 1:00,14,9,72,0,NA,90,9.4,NA,1027,NA
12/26/2022 2:00,13,9.1,77,0,NA,90,7.6,NA,1026,NA
12/26/2022 3:00,11.8,8.6,81,0,NA,90,14.4,NA,1026,NA
12/26/2022 4:00,12,9,82,0,NA,80,13,NA,1026,NA
12/26/2022 5:00,12,9,82,0,NA,40,13,NA,1027,NA
12/26/2022 6:00,12.1,9.3,83,0,NA,20,14.4,NA,1027,NA
12/26/2022 7:00,13.6,9.3,75,0,NA,38,14.8,NA,1019.8,NA
12/26/2022 8:00,15.1,9,67,0,NA,62,13,NA,1020.8,NA
12/26/2022 9:00,17.1,9.8,62,0,NA,100,14.4,NA,1029.5,NA
12/26/2022 10:00,17.8,8.9,56,0,NA,96,13,NA,1020.2,NA
12/26/2022 11:00,19.1,8.7,51,0,NA,103,14.8,NA,1019.2,NA
12/26/2022 12:00,20.4,8.4,46,0.2,NA,140,21.6,NA,1028,NA
12/26/2022 13:00,21,7.9,43,0,NA,130,14.8,NA,1027,NA
12/26/2022 14:00,23,7.9,38,0,NA,110,32.4,NA,1015.9,NA
12/26/2022 15:00,22.7,6.4,35,0,NA,110,14.4,NA,1025.8,NA
12/26/2022 16:00,23,7.1,36,0,NA,130,11.2,NA,1025,NA
12/26/2022 17:00,23,5.9,33,0,NA,120,14.8,NA,1025,NA
12/26/2022 18:00,20.8,5.6,37,0,NA,110,14.4,NA,1026.4,NA
12/26/2022 19:00,19.1,9,52,0,NA,99,16.7,NA,1016.9,NA
12/26/2022 20:00,17,7.9,55,0,NA,70,18.4,NA,1028,NA
12/26/2022 21:00,16.4,7.9,57,0,NA,50,14.4,NA,1028,NA
12/26/2022 22:00,15,8,63,0,NA,70,11.2,NA,1028,NA
12/26/2022 23:00,15,8,63,0,NA,70,14.8,NA,1028,NA
12/27/2022 0:00,14.7,8.4,66,0,NA,60,14.4,NA,1028,NA
12/27/2022 1:00,13,8.1,72,0,NA,100,11.2,NA,1027,NA
12/27/2022 2:00,14,9,72,0,NA,70,14.8,NA,1027,NA
12/27/2022 3:00,12,8.8,81,0,NA,60,14.4,NA,1027,NA
12/27/2022 4:00,11,9.1,88,0,NA,60,7.6,NA,1026,NA
12/27/2022 5:00,11,8,82,0,NA,70,7.6,NA,1027,NA
12/27/2022 6:00,10.6,8.2,85,0,NA,60,14.4,NA,1027,NA
12/27/2022 7:00,10,9.1,94,0,NA,90,9.4,NA,1028,NA
12/27/2022 8:00,13,10,82,0,NA,80,7.6,NA,1029,NA
12/27/2022 9:00,15.3,10.3,72,0,NA,60,18,NA,1029,NA
12/27/2022 10:00,18,10.1,60,0,NA,90,7.6,NA,1029,NA
12/27/2022 11:00,18,10.1,60,0,NA,100,9.4,NA,1029,NA
12/27/2022 12:00,19,8,49,0,NA,160,5.4,NA,1028,NA
12/27/2022 13:00,21,8.9,46,0,NA,160,5.4,NA,1027,NA
12/27/2022 14:00,21,8.9,46,0,NA,150,5.4,NA,1026,NA
12/27/2022 15:00,21.9,8.7,43,0,NA,220,3.6,NA,1025.9,NA
12/27/2022 16:00,21.1,9.7,48,0,NA,125,16.7,NA,1014,NA
12/27/2022 17:00,21,8.9,46,0.2,NA,120,13,NA,1025,NA
12/27/2022 18:00,19.8,9.4,51,0,NA,110,18,NA,1026,NA
12/27/2022 19:00,18.3,9.6,57,0,NA,98,16.7,NA,1017.9,NA
12/27/2022 20:00,16,10.1,68,0,NA,70,25.9,NA,1028,NA
12/27/2022 21:00,16,10.1,68,0,NA,90,18.4,NA,1029,NA
12/27/2022 22:00,14.5,10.1,75,0,NA,71,14.8,NA,1020.7,NA
12/27/2022 23:00,13.7,10.1,79,0,NA,78,13,NA,1021.2,NA
12/28/2022 0:00,14,11,82,0,NA,60,22.3,NA,1029,NA
12/28/2022 1:00,13.2,9.8,80,0,NA,81,14.8,NA,1021.3,NA
12/28/2022 2:00,12.9,10.1,83,0,NA,82,13,NA,1020.5,NA
12/28/2022 3:00,12.6,10.5,87,0,NA,83,11.1,NA,1020.1,NA
12/28/2022 4:00,12.4,10.5,88,0,NA,85,11.1,NA,1020,NA
12/28/2022 5:00,12.2,10.4,89,0,NA,87,11.1,NA,1020.1,NA
12/28/2022 6:00,12,10.4,90,0,NA,90,11.1,NA,1020.4,NA
12/28/2022 7:00,12,10.1,88,0,NA,70,14.8,NA,1028,NA
12/28/2022 8:00,13,11.1,88,0,NA,70,11.2,NA,1029,NA
12/28/2022 9:00,15,11,77,0,NA,60,18.4,NA,1029,NA
12/28/2022 10:00,17,9.9,63,0.3,NA,90,18.4,NA,1029,NA
12/28/2022 11:00,19,10,56,0.4,NA,70,14.8,NA,1029,NA
12/28/2022 12:00,21,9.6,48,0.3,NA,90,18,NA,1028,NA
12/28/2022 13:00,20,9,49,0,NA,120,14.8,NA,1026,NA
12/28/2022 14:00,20,9,49,0.2,NA,130,25.9,NA,1026,NA
12/28/2022 15:00,20.4,9.9,51,0.2,NA,92,18.5,NA,1015.7,NA
12/28/2022 16:00,19.5,9.9,54,0.2,NA,92,20.4,NA,1015.7,NA
12/28/2022 17:00,19,8.9,52,0,NA,120,11.2,NA,1025,NA
12/28/2022 18:00,17.8,9.9,60,0,NA,80,25.2,NA,1025.9,NA
12/28/2022 19:00,16,10.1,68,0,NA,60,25.9,NA,1026,NA
12/28/2022 20:00,16,10.1,68,0,NA,70,25.9,NA,1028,NA
12/28/2022 21:00,15,10.4,74,0,NA,80,21.6,NA,1028,NA
12/28/2022 22:00,13.6,11.3,86,0,NA,82,16.7,NA,1020.8,NA
12/28/2022 23:00,15,11,77,0,NA,90,13,NA,1028,NA
12/29/2022 0:00,12.4,11.1,92,0,NA,84,11.1,NA,1020.3,NA
12/29/2022 1:00,14,11,82,0,NA,110,18.4,NA,1027,NA
12/29/2022 2:00,14,10,77,0,NA,90,20.5,NA,1027,NA
12/29/2022 3:00,14,10,77,0,NA,90,18.4,NA,1026,NA
12/29/2022 4:00,13,10,82,0,NA,70,18.4,NA,1027,NA
12/29/2022 5:00,13,10,82,0,NA,90,14.8,NA,1027,NA
12/29/2022 6:00,13.2,9.8,80,0,NA,110,14.4,NA,1027,NA
12/29/2022 7:00,13,10,82,0,NA,70,9.4,NA,1028,NA
12/29/2022 8:00,14,10,77,0,NA,70,9.4,NA,1028,NA
12/29/2022 9:00,14.9,9.3,69,0,NA,70,25.2,NA,1029,NA
12/29/2022 10:00,17,8.9,59,0.1,NA,110,9.4,NA,1029,NA
12/29/2022 11:00,18,9.1,56,0.1,NA,100,13,NA,1029,NA
12/29/2022 12:00,18.3,8.3,52,0,NA,100,25.2,NA,1028,NA
12/29/2022 13:00,21,6.1,38,0,NA,90,13,NA,1027,NA
12/29/2022 14:00,21,4.9,35,0,NA,100,9.4,NA,1026,NA
12/29/2022 15:00,20.4,5.6,38,0,NA,90,14.4,NA,1026,NA
12/29/2022 16:00,20,4.9,37,0,NA,90,7.6,NA,1026,NA
12/29/2022 17:00,20,4.9,37,0,NA,120,13,NA,1026,NA
12/29/2022 18:00,17.7,5.9,46,0,NA,80,28.8,NA,1026,NA
12/29/2022 19:00,16.5,6.6,52,0,NA,78,25.9,NA,1019.4,NA
12/29/2022 20:00,15,8.9,67,0,NA,80,22.3,NA,1028,NA
12/29/2022 21:00,14.5,8.7,68,0,NA,80,28.8,NA,1029,NA
12/29/2022 22:00,14,9,72,0,NA,60,17,NA,1029,NA
12/29/2022 23:00,12.9,8.2,73,0,NA,80,20.4,NA,1021.7,NA
12/30/2022 0:00,13.1,8.6,74,0,NA,80,21.6,NA,1028.6,NA
12/30/2022 1:00,12.1,8.6,79,0,NA,80,18.5,NA,1021.7,NA
12/30/2022 2:00,11.8,8.5,80,0,NA,83,16.7,NA,1021.4,NA
12/30/2022 3:00,11.1,8.3,83,0,NA,90,21.6,NA,1027.9,NA
12/30/2022 4:00,10,7.9,87,0,NA,80,11.2,NA,1021.1,NA
12/30/2022 5:00,11.2,8.2,82,0,NA,86,13,NA,1021.7,NA
